hybrid_id	left_method_id	right_method_id	rrf_constant	evaluation_k	eligible_query_count	known_item_recall	ranking_ids_sha256	weights_selected	production_selected	hybrid_selected	fusion_weights_selected	historical_relation	semantic_relation	probability	status	limitation
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L0-BM25F-EQUAL-SUBJECT-K60	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L0-BM25F-EQUAL-SUBJECT	60	5	6	0	42ae8656eec99e4f795dfc873ea4847da9dff325cf92b35d0c0b02af8b3881e8	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-SUBJECT-K10	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-SUBJECT	10	1	6	0	7777eabbad6ee776af1592ad748dbb77c8fe8125bfd8b77c38ab1e83723394b3	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-SUBJECT-K10	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-SUBJECT	10	10	6	0	7777eabbad6ee776af1592ad748dbb77c8fe8125bfd8b77c38ab1e83723394b3	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-SUBJECT-K10	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-SUBJECT	10	20	6	0	7777eabbad6ee776af1592ad748dbb77c8fe8125bfd8b77c38ab1e83723394b3	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-SUBJECT-K10	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-SUBJECT	10	5	6	0	7777eabbad6ee776af1592ad748dbb77c8fe8125bfd8b77c38ab1e83723394b3	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-SUBJECT-K100	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-SUBJECT	100	1	6	0	27966691ddfaa01bc9680cf902be6a0587bdd7791f16c98ffd22723965eb7c1e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-SUBJECT-K100	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-SUBJECT	100	10	6	0	27966691ddfaa01bc9680cf902be6a0587bdd7791f16c98ffd22723965eb7c1e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-SUBJECT-K100	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-SUBJECT	100	20	6	0	27966691ddfaa01bc9680cf902be6a0587bdd7791f16c98ffd22723965eb7c1e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-SUBJECT-K100	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-SUBJECT	100	5	6	0	27966691ddfaa01bc9680cf902be6a0587bdd7791f16c98ffd22723965eb7c1e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-SUBJECT-K60	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-SUBJECT	60	1	6	0	c66b9ba12b07c8e5552a156900e06d3662f1439d806528de4fb19dc3ed145fba	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-SUBJECT-K60	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-SUBJECT	60	10	6	0	c66b9ba12b07c8e5552a156900e06d3662f1439d806528de4fb19dc3ed145fba	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-SUBJECT-K60	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-SUBJECT	60	20	6	0	c66b9ba12b07c8e5552a156900e06d3662f1439d806528de4fb19dc3ed145fba	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-SUBJECT-K60	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-SUBJECT	60	5	6	0	c66b9ba12b07c8e5552a156900e06d3662f1439d806528de4fb19dc3ed145fba	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-SUBJECT-K10	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-SUBJECT	10	1	6	0	3b825a64373f5cb67daf0bcdf4ad1549568674f45e03d516f9fb412aced0649a	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-SUBJECT-K10	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-SUBJECT	10	10	6	0	3b825a64373f5cb67daf0bcdf4ad1549568674f45e03d516f9fb412aced0649a	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-SUBJECT-K10	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-SUBJECT	10	20	6	0	3b825a64373f5cb67daf0bcdf4ad1549568674f45e03d516f9fb412aced0649a	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-SUBJECT-K10	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-SUBJECT	10	5	6	0	3b825a64373f5cb67daf0bcdf4ad1549568674f45e03d516f9fb412aced0649a	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-SUBJECT-K100	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-SUBJECT	100	1	6	0	43924ca945c09cbaaff406221055b0486be2bab37024f6faf17ba14c670c2b5e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-SUBJECT-K100	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-SUBJECT	100	10	6	0	43924ca945c09cbaaff406221055b0486be2bab37024f6faf17ba14c670c2b5e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-SUBJECT-K100	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-SUBJECT	100	20	6	0	43924ca945c09cbaaff406221055b0486be2bab37024f6faf17ba14c670c2b5e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-SUBJECT-K100	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-SUBJECT	100	5	6	0	43924ca945c09cbaaff406221055b0486be2bab37024f6faf17ba14c670c2b5e	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-SUBJECT-K60	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-SUBJECT	60	1	6	0	c139731b2551c972c88de33273b599b23006e5b3283d69f613f91b83ca8a8050	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-SUBJECT-K60	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-SUBJECT	60	10	6	0	c139731b2551c972c88de33273b599b23006e5b3283d69f613f91b83ca8a8050	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-SUBJECT-K60	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-SUBJECT	60	20	6	0	c139731b2551c972c88de33273b599b23006e5b3283d69f613f91b83ca8a8050	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L2-WORD-1-2-SUBJECT-K60	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L2-WORD-1-2-SUBJECT	60	5	6	0	c139731b2551c972c88de33273b599b23006e5b3283d69f613f91b83ca8a8050	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-SUBJECT-K10	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-SUBJECT	10	1	6	0	248007dcf84e4312c61e5da6c04c05c47c7a7a512a64af2165e82ebc4b5031ad	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-SUBJECT-K10	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-SUBJECT	10	10	6	0	248007dcf84e4312c61e5da6c04c05c47c7a7a512a64af2165e82ebc4b5031ad	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-SUBJECT-K10	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-SUBJECT	10	20	6	0	248007dcf84e4312c61e5da6c04c05c47c7a7a512a64af2165e82ebc4b5031ad	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-SUBJECT-K10	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-SUBJECT	10	5	6	0	248007dcf84e4312c61e5da6c04c05c47c7a7a512a64af2165e82ebc4b5031ad	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-SUBJECT-K100	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-SUBJECT	100	1	6	0	2bbaa299801913e4c5f07f1c4c622cd18adace4b069d222d1a1bc16617f0a187	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-SUBJECT-K100	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-SUBJECT	100	10	6	0	2bbaa299801913e4c5f07f1c4c622cd18adace4b069d222d1a1bc16617f0a187	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-SUBJECT-K100	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-SUBJECT	100	20	6	0	2bbaa299801913e4c5f07f1c4c622cd18adace4b069d222d1a1bc16617f0a187	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-SUBJECT-K100	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-SUBJECT	100	5	6	0	2bbaa299801913e4c5f07f1c4c622cd18adace4b069d222d1a1bc16617f0a187	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-SUBJECT-K60	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-SUBJECT	60	1	6	0	63681eb569cc234f7f0b2700f829091314b2f9698291431ee2ef44201dbb08be	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-SUBJECT-K60	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-SUBJECT	60	10	6	0	63681eb569cc234f7f0b2700f829091314b2f9698291431ee2ef44201dbb08be	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-SUBJECT-K60	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-SUBJECT	60	20	6	0	63681eb569cc234f7f0b2700f829091314b2f9698291431ee2ef44201dbb08be	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L3-RRF-L0-L1-K60-SUBJECT-K60	NLP-D3-SUBJECT-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L3-RRF-L0-L1-K60-SUBJECT	60	5	6	0	63681eb569cc234f7f0b2700f829091314b2f9698291431ee2ef44201dbb08be	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L0-BM25F-EQUAL-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L0-BM25F-EQUAL-TITLE	10	1	6	1	b2742a08321cbde191490f9eecc0e658490d0d68b2336e2b0ffdd1d70170d167	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L0-BM25F-EQUAL-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L0-BM25F-EQUAL-TITLE	10	10	6	1	b2742a08321cbde191490f9eecc0e658490d0d68b2336e2b0ffdd1d70170d167	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L0-BM25F-EQUAL-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L0-BM25F-EQUAL-TITLE	10	20	6	1	b2742a08321cbde191490f9eecc0e658490d0d68b2336e2b0ffdd1d70170d167	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L0-BM25F-EQUAL-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L0-BM25F-EQUAL-TITLE	10	5	6	1	b2742a08321cbde191490f9eecc0e658490d0d68b2336e2b0ffdd1d70170d167	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L0-BM25F-EQUAL-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L0-BM25F-EQUAL-TITLE	100	1	6	1	673881ad0fffd4157082e4f334c976ef4bec787fa8230f6b7a95e893fcc48d5c	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L0-BM25F-EQUAL-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L0-BM25F-EQUAL-TITLE	100	10	6	1	673881ad0fffd4157082e4f334c976ef4bec787fa8230f6b7a95e893fcc48d5c	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L0-BM25F-EQUAL-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L0-BM25F-EQUAL-TITLE	100	20	6	1	673881ad0fffd4157082e4f334c976ef4bec787fa8230f6b7a95e893fcc48d5c	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L0-BM25F-EQUAL-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L0-BM25F-EQUAL-TITLE	100	5	6	1	673881ad0fffd4157082e4f334c976ef4bec787fa8230f6b7a95e893fcc48d5c	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L0-BM25F-EQUAL-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L0-BM25F-EQUAL-TITLE	60	1	6	1	673881ad0fffd4157082e4f334c976ef4bec787fa8230f6b7a95e893fcc48d5c	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L0-BM25F-EQUAL-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L0-BM25F-EQUAL-TITLE	60	10	6	1	673881ad0fffd4157082e4f334c976ef4bec787fa8230f6b7a95e893fcc48d5c	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L0-BM25F-EQUAL-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L0-BM25F-EQUAL-TITLE	60	20	6	1	673881ad0fffd4157082e4f334c976ef4bec787fa8230f6b7a95e893fcc48d5c	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L0-BM25F-EQUAL-TITLE-K60	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L0-BM25F-EQUAL-TITLE	60	5	6	1	673881ad0fffd4157082e4f334c976ef4bec787fa8230f6b7a95e893fcc48d5c	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-TITLE	10	1	6	1	10be4253026e6c67e04d35f42c1a7406d5b0c01895be638cd891f4ef98d461b9	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-TITLE	10	10	6	1	10be4253026e6c67e04d35f42c1a7406d5b0c01895be638cd891f4ef98d461b9	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-TITLE	10	20	6	1	10be4253026e6c67e04d35f42c1a7406d5b0c01895be638cd891f4ef98d461b9	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-TITLE-K10	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-TITLE	10	5	6	1	10be4253026e6c67e04d35f42c1a7406d5b0c01895be638cd891f4ef98d461b9	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-TITLE	100	1	6	1	5196a5489c1d18064a45c2ac31f9e1a0b14fb8f649e4c7b8f7e414e08d81d5c7	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-TITLE	100	10	6	1	5196a5489c1d18064a45c2ac31f9e1a0b14fb8f649e4c7b8f7e414e08d81d5c7	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-TITLE	100	20	6	1	5196a5489c1d18064a45c2ac31f9e1a0b14fb8f649e4c7b8f7e414e08d81d5c7	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
RRF-NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC-NLP-L1-CHAR-3-5-TITLE-K100	NLP-D3-TITLE-PLAIN_DOCUMENT_SYMMETRIC_DIAGNOSTIC	NLP-L1-CHAR-3-5-TITLE	100	5	6	1	5196a5489c1d18064a45c2ac31f9e1a0b14fb8f649e4c7b8f7e414e08d81d5c7	false	false	false	false	false	false	false	PASS	Analysis-only RRF grid; no weights or production hybrid selected.
