source_file,capture_id,surface_id,packet_id,surface_disposition_override,readiness_status,readiness_reason,source_join_status,review_decision,review_confidence,review_basis,review_lane,packet_action,packet_confidence,packet_type,relation_density,source_depth,rights_state,editorial_need,current_publication_role,recommended_role,anchor_score,year,region,theme,medium,movement,source_name,title
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02703,SURF-CCT2026R02703,PKT00950,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,20,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,72,1969,Iran,Modern typography and layout,Poster,,Wikimedia Commons file source / شهر آشوب.jpg / page 131035483,شهر آشوب.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1884,SURF-CRG2026R1884,PKT00490,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,6,high,source_visible,sufficient_for_review,main_sheet,subsheet_candidate,75,1970,Global / transnational,Modern typography and layout,Poster,,"Wikimedia Commons file source / Congress to unite women May 1, 2, 3, '70 - Intermediate School, 333 W. 17 St., N.Y.C. LCCN2015650086.tif / page 66137039","Congress to unite women May 1, 2, 3, '70 - Intermediate School, 333 W. 17 St., N.Y.C. LCCN2015650086.tif"
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02708,SURF-CCT2026R02708,PKT00918,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,38,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,81,1970,Iran,Modern typography and layout,Poster,,Wikimedia Commons file source / Dangling Fate movie poster.jpg / page 89029834,Dangling Fate movie poster.jpg
capture_batch_image_ready_1931_1970_records.csv,IR1970R076,SURF-IR1970R076,PKT01215,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,demote_parallel_mains_to_subsheet_cluster,high,collection_region_decade,5,high,source_visible,needs_source_note,main_sheet,subsheet_candidate,64,1970,Unresolved region,Midcentury modern graphic communication,Graphic design object record,,Wellcome Collection Catalogue API,FPA Publicity leaflet: versions of leaflet and associated paperwork
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1893,SURF-CRG2026R1893,PKT00038,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,same_series_stem,28,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,79,1970,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Film va Honar magazine cover, Issue 289.jpg / page 96160933","Film va Honar magazine cover, Issue 289.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1897,SURF-CRG2026R1897,PKT00991,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,14,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,75,1970,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Franz Josef Degenhardt, Wolfgang Neuss, Hanns Dieter Hüsch, Dieter Süverkrüp, Da habt ihr es 1970.jpg / page 160214670","Franz Josef Degenhardt, Wolfgang Neuss, Hanns Dieter Hüsch, Dieter Süverkrüp, Da habt ihr es 1970.jpg"
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02710,SURF-CCT2026R02710,PKT00918,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,38,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,82,1970,Iran,Modern typography and layout,Poster,,Wikimedia Commons file source / Happy Ali movie poster.jpg / page 89030177,Happy Ali movie poster.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1907,SURF-CRG2026R1907,PKT00374,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,12,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1970,Global / transnational,World War and public-information graphics,Graphic design object record,,"Wikimedia Commons file source / Hooglandse Kerk, Objectnr PV PV22627.jpg / page 159696069","Hooglandse Kerk, Objectnr PV PV22627.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1910,SURF-CRG2026R1910,PKT00912,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,75,1970,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Jürgen Habermas, Arbeit, Erkenntnis, Fortschritt 1970.jpg / page 160129932","Jürgen Habermas, Arbeit, Erkenntnis, Fortschritt 1970.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1911,SURF-CRG2026R1911,PKT00912,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,77,1970,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Karl Korsch, Kernpunkte der materialistischen Geschichtsauffassung 1970.jpg / page 159706093","Karl Korsch, Kernpunkte der materialistischen Geschichtsauffassung 1970.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1912,SURF-CRG2026R1912,PKT01008,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,12,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,73,1970,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Karl Kraus, Sittlichkeit und Kriminalität 1970.jpg / page 160490994","Karl Kraus, Sittlichkeit und Kriminalität 1970.jpg"
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02711,SURF-CCT2026R02711,PKT00918,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,38,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,72,1970,Iran,Modern typography and layout,Poster,,Wikimedia Commons file source / Love Taxi movie poster.jpg / page 89050938,Love Taxi movie poster.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1915,SURF-CRG2026R1915,PKT00912,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,73,1970,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Martin Sperr, Der Räuber Mathias Kneißl 1970.jpg / page 161404479","Martin Sperr, Der Räuber Mathias Kneißl 1970.jpg"
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02714,SURF-CCT2026R02714,PKT00918,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,38,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,73,1970,Iran,Modern typography and layout,Poster,,Wikimedia Commons file source / Reza the Motorcyclist movie poster.jpg / page 89050439,Reza the Motorcyclist movie poster.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1930,SURF-CRG2026R1930,PKT00912,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,72,1970,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Rudolf Krämer-Badoni, Anarchismus 1970.jpg / page 155430656","Rudolf Krämer-Badoni, Anarchismus 1970.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1933,SURF-CRG2026R1933,PKT00374,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,12,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1970,Global / transnational,World War and public-information graphics,Graphic design object record,,"Wikimedia Commons file source / Schipholweg, Objectnr PV PV6762.3.jpg / page 160057383","Schipholweg, Objectnr PV PV6762.3.jpg"
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02715,SURF-CCT2026R02715,PKT00918,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,38,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,82,1970,Iran,Modern typography and layout,Poster,,Wikimedia Commons file source / The City Dancer movie poster.jpg / page 89050058,The City Dancer movie poster.jpg
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02716,SURF-CCT2026R02716,PKT00918,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,38,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,73,1970,Iran,Modern typography and layout,Poster,,Wikimedia Commons file source / The Owner of Hell movie poster.jpg / page 89050255,The Owner of Hell movie poster.jpg
capture_batch_commons_open_region_balance_image_2026_v2_records.csv,CRB2026V2R0448,SURF-CRB2026V2R0448,PKT00918,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,38,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,73,1970,Iran,Modern typography and layout,Poster,,Wikimedia Commons file source / Tonight a Girl Dies movie poster.jpg / page 89049451,Tonight a Girl Dies movie poster.jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1952,SURF-CRG2026R1952,PKT00374,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,12,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1970,Global / transnational,World War and public-information graphics,Graphic design object record,,"Wikimedia Commons file source / VVV kantoor op de Steenstraat, Objectnr PV PV29040.jpg / page 160195800","VVV kantoor op de Steenstraat, Objectnr PV PV29040.jpg"
capture_batch_commons_open_category_tree_image_2026_v1_records.csv,CCT2026R02717,SURF-CCT2026R02717,PKT00903,support_packet_appendix_text,hold_review,source family requires sample review before packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,58,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,78,1970,Iran,Modern typography and layout,Poster,,Wikimedia Commons file source / طوقی (پوستر).jpg / page 156063758,طوقی (پوستر).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1966,SURF-CRG2026R1966,PKT00374,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,creator_region_medium_decade,12,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,World War and public-information graphics,Graphic design object record,,"Wikimedia Commons file source / 'Leidsche Schouwburg Dakvlakken Bestaande toestand'., Objectnr PV PV28931.6.jpg / page 160123477","'Leidsche Schouwburg Dakvlakken Bestaande toestand'., Objectnr PV PV28931.6.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1970,SURF-CRG2026R1970,PKT00991,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,14,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,76,1971,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Alfred Schmidt, Der Begriff der Natur in der Lehre von Marx 1971.jpg / page 160675415","Alfred Schmidt, Der Begriff der Natur in der Lehre von Marx 1971.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1972,SURF-CRG2026R1972,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Anthony J. Russo - 43rd District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 10) (cropped).jpg / page 140046119,Anthony J. Russo - 43rd District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 10) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1973,SURF-CRG2026R1973,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Arthur R. Wilkowski - 79th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 11) (cropped).jpg / page 139892687,Arthur R. Wilkowski - 79th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 11) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1974,SURF-CRG2026R1974,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Barney Quilter - 80th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 10) (cropped).jpg / page 140045921,Barney Quilter - 80th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 10) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1975,SURF-CRG2026R1975,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,"Wikimedia Commons file source / C. J. McLin, Jr. - 88th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 10) (cropped).jpg / page 140037208","C. J. McLin, Jr. - 88th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 10) (cropped).jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1976,SURF-CRG2026R1976,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Carlton E. Davidson - 26th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 6) (cropped).jpg / page 140011601,Carlton E. Davidson - 26th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 6) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1977,SURF-CRG2026R1977,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Casey C. Jones - 78th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 7) (cropped).jpg / page 140035622,Casey C. Jones - 78th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 7) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1978,SURF-CRG2026R1978,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Charles E. Fry - 9th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 6) (cropped).jpg / page 140010132,Charles E. Fry - 9th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 6) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1979,SURF-CRG2026R1979,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Claude M. Fiocca - 95th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 6) (cropped).jpg / page 140011651,Claude M. Fiocca - 95th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 6) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1981,SURF-CRG2026R1981,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Dale G. Schmidt - 66th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 11) (cropped).jpg / page 139851506,Dale G. Schmidt - 66th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 11) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1982,SURF-CRG2026R1982,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / David L. Headley - 96th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 7) (cropped).jpg / page 140035076,David L. Headley - 96th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 7) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1983,SURF-CRG2026R1983,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / David Weissert - 28th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 11) (cropped).jpg / page 139892164,David Weissert - 28th District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 11) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1984,SURF-CRG2026R1984,PKT01008,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,12,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,76,1971,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Dietrich Böhler, Metakritik der Marxschen Ideologiekritik 1971.jpg / page 159706086","Dietrich Böhler, Metakritik der Marxschen Ideologiekritik 1971.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1985,SURF-CRG2026R1985,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Donald R. Fraser - 77th District -Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 6) (cropped).jpg / page 140011750,Donald R. Fraser - 77th District -Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 6) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1986,SURF-CRG2026R1986,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Donna Pope - 51st District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 10) (cropped).jpg / page 140045832,Donna Pope - 51st District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 10) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1988,SURF-CRG2026R1988,PKT00911,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,88,1971,Global / transnational,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / Doris J. Jones - 62nd District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 7) (cropped).jpg / page 140035689,Doris J. Jones - 62nd District - Ohio House of Representatives 109th General Assembly - DPLA - 5586be78567b1fe89fca76f0a79cfcb8 (page 7) (cropped).jpg
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1989,SURF-CRG2026R1989,PKT01063,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,9,high,source_visible,needs_packet_text,main_sheet,subsheet_candidate,79,1971,Global / transnational,World War and public-information graphics,Poster,,Wikimedia Commons file source / Ellsberg- Wouldn't you go to jail if it would help end the war? LCCN2016648833.tif / page 66140633,Ellsberg- Wouldn't you go to jail if it would help end the war? LCCN2016648833.tif
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1991,SURF-CRG2026R1991,PKT00912,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,72,1971,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Eric Hobsbawm, Sozialrebellen 1971.jpg / page 155830150","Eric Hobsbawm, Sozialrebellen 1971.jpg"
capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1992,SURF-CRG2026R1992,PKT00912,support_packet_appendix_text,hold_review,region not stable enough for automatic packet role application,unique_capture_id,draft_subsheet_demote,high,Related packet member; draft subsheet/support role.,conservative_draft_override,promote_one_main_anchor_demote_members_to_subsheets,high,collection_region_decade,47,medium,source_visible,needs_packet_text,main_sheet,subsheet_candidate,72,1971,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Erika Runge, Reise nach Rostock, DDR 1971.jpg / page 150440340","Erika Runge, Reise nach Rostock, DDR 1971.jpg"
