rejection_id	association_subgraph_id	topology_family	decision	reason_code	explanation	round15_adapter_version
R16A-TOPOLOGY-00191	R16A-SUBGRAPH-95D4380E9A37906AD091	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00192	R16A-SUBGRAPH-95D4380E9A37906AD091	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00193	R16A-SUBGRAPH-95D4380E9A37906AD091	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00194	R16A-SUBGRAPH-A16E84162E109BC20A70	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00195	R16A-SUBGRAPH-A16E84162E109BC20A70	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00196	R16A-SUBGRAPH-A16E84162E109BC20A70	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00197	R16A-SUBGRAPH-AF507B7EF5B9F89FC7CE	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00198	R16A-SUBGRAPH-AF507B7EF5B9F89FC7CE	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00199	R16A-SUBGRAPH-AF507B7EF5B9F89FC7CE	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00200	R16A-SUBGRAPH-B095D655C9303D8A92E8	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00201	R16A-SUBGRAPH-B095D655C9303D8A92E8	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00202	R16A-SUBGRAPH-B095D655C9303D8A92E8	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00203	R16A-SUBGRAPH-B095D655C9303D8A92E8	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00204	R16A-SUBGRAPH-B095D655C9303D8A92E8	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00205	R16A-SUBGRAPH-C055B0817F1314E6EE60	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00206	R16A-SUBGRAPH-C055B0817F1314E6EE60	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00207	R16A-SUBGRAPH-C055B0817F1314E6EE60	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00208	R16A-SUBGRAPH-C94160E62A220EB3B75B	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00209	R16A-SUBGRAPH-C94160E62A220EB3B75B	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00210	R16A-SUBGRAPH-C94160E62A220EB3B75B	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00211	R16A-SUBGRAPH-C94160E62A220EB3B75B	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00212	R16A-SUBGRAPH-C94160E62A220EB3B75B	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00213	R16A-SUBGRAPH-CD1725030190F2060E72	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00214	R16A-SUBGRAPH-CD1725030190F2060E72	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00215	R16A-SUBGRAPH-CD1725030190F2060E72	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-ENGINE-00216	R16A-SUBGRAPH-D1CE6EDF4995F6C2B6BA	ROUND15_FROZEN_ADMISSION	PRUNED	TOPOLOGY_DEGREE_BOUND	Qualified association was not admitted because the topology-derived local degree bound was already reached; this is not historical rejection.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00217	R16A-SUBGRAPH-D1CE6EDF4995F6C2B6BA	LINEAR_PATH	INVALID	NOT_A_CONNECTED_LINEAR_TREE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00218	R16A-SUBGRAPH-D1CE6EDF4995F6C2B6BA	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00219	R16A-SUBGRAPH-D1CE6EDF4995F6C2B6BA	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00220	R16A-SUBGRAPH-D1CE6EDF4995F6C2B6BA	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00221	R16A-SUBGRAPH-D1CE6EDF4995F6C2B6BA	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00222	R16A-SUBGRAPH-D1CE6EDF4995F6C2B6BA	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00223	R16A-SUBGRAPH-D30D267A21A6CCE32B05	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00224	R16A-SUBGRAPH-D30D267A21A6CCE32B05	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00225	R16A-SUBGRAPH-D30D267A21A6CCE32B05	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00226	R16A-SUBGRAPH-D30D267A21A6CCE32B05	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00227	R16A-SUBGRAPH-D30D267A21A6CCE32B05	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00228	R16A-SUBGRAPH-D561EED608514B45C08E	LINEAR_PATH	INVALID	NOT_A_CONNECTED_LINEAR_TREE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00229	R16A-SUBGRAPH-D561EED608514B45C08E	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00230	R16A-SUBGRAPH-D561EED608514B45C08E	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00231	R16A-SUBGRAPH-D561EED608514B45C08E	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00232	R16A-SUBGRAPH-D561EED608514B45C08E	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00233	R16A-SUBGRAPH-D561EED608514B45C08E	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00234	R16A-SUBGRAPH-DA88A78578BD92B43923	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00235	R16A-SUBGRAPH-DA88A78578BD92B43923	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00236	R16A-SUBGRAPH-DA88A78578BD92B43923	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00237	R16A-SUBGRAPH-DA88A78578BD92B43923	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00238	R16A-SUBGRAPH-DA88A78578BD92B43923	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-ENGINE-00239	R16A-SUBGRAPH-DE7B402C24AAB93C037C	ROUND15_FROZEN_ADMISSION	PRUNED	TOPOLOGY_DEGREE_BOUND	Qualified association was not admitted because the topology-derived local degree bound was already reached; this is not historical rejection.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00240	R16A-SUBGRAPH-DE7B402C24AAB93C037C	LINEAR_PATH	INVALID	NOT_A_CONNECTED_LINEAR_TREE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00241	R16A-SUBGRAPH-DE7B402C24AAB93C037C	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00242	R16A-SUBGRAPH-DE7B402C24AAB93C037C	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00243	R16A-SUBGRAPH-DE7B402C24AAB93C037C	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00244	R16A-SUBGRAPH-DE7B402C24AAB93C037C	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00245	R16A-SUBGRAPH-DE7B402C24AAB93C037C	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00246	R16A-SUBGRAPH-DFA219F50E1ECBE69535	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00247	R16A-SUBGRAPH-DFA219F50E1ECBE69535	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00248	R16A-SUBGRAPH-DFA219F50E1ECBE69535	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00249	R16A-SUBGRAPH-DFA219F50E1ECBE69535	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00250	R16A-SUBGRAPH-DFA219F50E1ECBE69535	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00251	R16A-SUBGRAPH-E0919986FAC2FE26ED15	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00252	R16A-SUBGRAPH-E0919986FAC2FE26ED15	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00253	R16A-SUBGRAPH-E0919986FAC2FE26ED15	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00254	R16A-SUBGRAPH-E7175FBB08506D3EAD55	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00255	R16A-SUBGRAPH-E7175FBB08506D3EAD55	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00256	R16A-SUBGRAPH-E7175FBB08506D3EAD55	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00257	R16A-SUBGRAPH-E7C15FA5CD45AC12C958	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00258	R16A-SUBGRAPH-E7C15FA5CD45AC12C958	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00259	R16A-SUBGRAPH-E7C15FA5CD45AC12C958	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-ENGINE-00260	R16A-SUBGRAPH-EDE74C528D9161D59276	ROUND15_FROZEN_ADMISSION	PRUNED	TOPOLOGY_DEGREE_BOUND	Qualified association was not admitted because the topology-derived local degree bound was already reached; this is not historical rejection.	trace-round15-full-space-adapter-v2
R16A-ENGINE-00261	R16A-SUBGRAPH-EDE74C528D9161D59276	ROUND15_FROZEN_ADMISSION	PRUNED	TOPOLOGY_DEGREE_BOUND	Qualified association was not admitted because the topology-derived local degree bound was already reached; this is not historical rejection.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00262	R16A-SUBGRAPH-EDE74C528D9161D59276	LINEAR_PATH	INVALID	NOT_A_CONNECTED_LINEAR_TREE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00263	R16A-SUBGRAPH-EDE74C528D9161D59276	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00264	R16A-SUBGRAPH-EDE74C528D9161D59276	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00265	R16A-SUBGRAPH-EDE74C528D9161D59276	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00266	R16A-SUBGRAPH-EDE74C528D9161D59276	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00267	R16A-SUBGRAPH-EDE74C528D9161D59276	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00268	R16A-SUBGRAPH-F7CE9082FC65E34BBED8	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00269	R16A-SUBGRAPH-F7CE9082FC65E34BBED8	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00270	R16A-SUBGRAPH-F7CE9082FC65E34BBED8	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00271	R16A-SUBGRAPH-F7CE9082FC65E34BBED8	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00272	R16A-SUBGRAPH-F7CE9082FC65E34BBED8	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00273	R16A-SUBGRAPH-FC5650812195A5BD76D6	BINARY_FORK	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00274	R16A-SUBGRAPH-FC5650812195A5BD76D6	BINARY_CONVERGENCE	INVALID	BINARY_REQUIRES_EXACTLY_THREE_NODES_TWO_EDGES	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00275	R16A-SUBGRAPH-FC5650812195A5BD76D6	QUALIFIED_PATH	INVALID	NO_EXPLICIT_GOVERNED_QUALIFICATION_GATE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00276	R16A-SUBGRAPH-FC5650812195A5BD76D6	REFLEXIVE_RETURN	INVALID	NO_EXPLICIT_GOVERNED_NAVIGATION_RETURN	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
R16A-TOPOLOGY-00277	R16A-SUBGRAPH-FC5650812195A5BD76D6	EVIDENCE_GAP_TREE	INVALID	NO_EXPLICIT_GOVERNED_EVIDENCE_GAP_NODE	The strict versioned adapter rejects this topology configuration without changing the frozen Round 15 engine.	trace-round15-full-space-adapter-v2
